index,InstID,ArticleID,AuthorID
11262,553,8346,4463
11263,2,8347,2046
11264,1,8347,5929
11265,44,8348,2540
11266,24,8348,5255
11267,1,8348,7177
11268,6,8349,2753
11269,504,8349,2753
11270,321,8349,5386
11271,341,8350,43
11272,394,8350,2142
11273,394,8350,5659
11274,10,8351,3660
11275,169,8352,4284
11276,170,8352,5340
11277,434,8352,6080
11278,13,8353,3362
11279,13,8353,4698
11280,364,8354,595
11281,365,8354,3632
11282,13,8354,4698
11283,364,8354,5098
11284,503,8355,6320
11285,213,8355,6320
11286,498,8355,6320
11287,562,8355,1456
11288,563,8355,1456
11289,30,8355,1456
11290,308,8355,4326
11291,280,8355,4326
11292,494,8356,2696
11293,3,8356,2696
11294,494,8356,3861
11295,3,8356,3861
11296,321,8357,118
11297,9,8357,4365
11298,17,8358,1897
11299,326,8358,4994
11300,17,8358,4994
11301,1,8359,2042
11302,494,8359,2042
11303,494,8359,5855
11304,3,8359,5855
11305,494,8360,215
11306,1,8360,215
11307,494,8360,3496
11308,5,8360,3496
11309,1,8360,4447
11310,617,8361,2051
11311,105,8361,2051
11312,16,8361,4766
11313,6,8362,1368
11314,334,8362,3129
11315,249,8363,675
11316,527,8363,675
11317,249,8363,2573
11318,249,8363,5515
11319,527,8363,5686
11320,249,8363,5686
11321,4,8364,307
11322,6,8365,3153
11323,347,8366,2363
11324,553,8367,277
11325,170,8367,277
11326,4,8368,5568
11327,514,8369,970
11328,344,8369,970
11329,494,8369,1567
11330,11,8369,1567
11331,344,8369,2153
11332,169,8369,2153
11333,504,8369,2153
11334,16,8370,3135
11335,13,8371,1534
11336,24,8371,5255
11337,6,8372,1469
11338,4,8372,6106
11339,16,8373,686
11340,494,8373,686
11341,494,8374,489
11342,5,8374,489
11343,20,8374,2419
11344,494,8374,2419
11345,67,8375,1197
11346,3,8375,2761
11347,3,8375,5471
11348,42,8376,1865
11349,20,8376,5821
11350,29,8377,3361
11351,3,8377,4472
11352,8,8378,185
11353,13,8378,185
11354,13,8378,5998
11355,197,8379,2028
11356,175,8379,3884
11357,174,8379,4284
11358,5,8380,5588
11359,5,8381,1831
11360,1,8381,4063
11361,36,8382,2041
11362,443,8382,5119
11363,494,8383,1736
11364,3,8383,1736
11365,496,8383,1771
11366,504,8383,1771
11367,273,8383,1771
11368,13,8384,1508
11369,527,8384,4292
11370,247,8384,4292
11371,169,8384,4292
11372,262,8384,4292
11373,13,8384,6493
11374,494,8385,302
11375,24,8385,302
11376,18,8385,302
11377,20,8386,266
11378,2,8387,6100
11379,13,8388,7316
11380,6,8389,1406
11381,6,8389,2068
11382,37,8390,833
11383,42,8390,5007
11384,362,8390,5700
11385,5,8391,3874
11386,552,8391,3874
11387,263,8391,4364
11388,330,8391,4364
11389,285,8391,5236
11390,302,8392,1765
11391,303,8392,5838
11392,13,8393,5058
11393,617,8394,1598
11394,140,8394,2777
11395,504,8395,894
11396,169,8395,894
11397,509,8395,894
11398,13,8396,3637
11399,13,8397,682
11400,175,8397,2843
11401,366,8398,1801
11402,4,8399,2519
11403,504,8399,2519
11404,494,8399,2519
11405,468,8400,2715
11406,38,8400,2715
11407,470,8400,2715
11408,449,8400,4195
11409,446,8400,4195
11410,494,8401,272
11411,8,8401,272
11412,13,8401,2534
11413,494,8401,2534
11414,3,8401,5365
11415,494,8401,5365
11416,169,8402,3803
11417,169,8402,4575
11418,494,8403,415
11419,1,8403,415
11420,249,8404,867
11421,247,8404,1606
11422,249,8404,6817
11423,68,8405,4010
11424,246,8405,4010
11425,193,8405,4929
11426,11,8406,863
11427,24,8406,3539
11428,13,8406,5772
11429,10,8407,1060
11430,10,8407,2727
11431,246,8407,2817
11432,62,8407,2817
11433,508,8408,890
11434,5,8409,2949
11435,494,8409,2949
11436,494,8409,3496
11437,5,8409,3496
11438,8,8409,3741
11439,3,8410,1736
11440,3,8410,4956
11441,617,8411,5669
11442,101,8411,5669
11443,494,8411,5669
11444,12,8412,4252
11445,508,8413,3791
11446,180,8414,4484
11447,238,8414,4484
11448,428,8414,4484
11449,6,8414,4484
11450,234,8414,4644
11451,24,8415,4480
11452,21,8415,4854
11453,1,8416,5623
11454,617,8417,115
11455,101,8417,115
11456,16,8417,3398
11457,494,8417,3398
11458,4,8418,5816
11459,32,8419,2097
11460,13,8419,5757
11461,22,8420,1467
11462,213,8421,5304
11463,272,8422,155
11464,38,8422,2321
11465,1,8422,5830
11466,247,8423,4289
11467,247,8423,4582
11468,170,8423,4582
11469,16,8424,1573
11470,16,8424,4755
11471,27,8425,378
11472,11,8426,1328
11473,6,8426,6022
11474,485,8427,5831
11475,183,8427,6060
11476,3,8428,836
11477,494,8428,3251
11478,5,8428,3251
11479,308,8429,4326
11480,280,8429,4326
11481,565,8429,6370
11482,308,8429,6370
11483,279,8429,6370
11484,494,8430,9
11485,2,8430,9
11486,8,8431,2520
11487,248,8431,2520
11488,564,8431,2520
11489,252,8431,2520
11490,175,8431,4573
11491,8,8431,4573
11492,175,8432,2906
11493,170,8432,3709
11494,67,8433,2915
11495,15,8434,592
11496,423,8434,6077
11497,19,8434,6077
11498,430,8435,2182
11499,6,8435,3001
11500,6,8435,5590
11501,13,8436,682
11502,68,8437,112
11503,18,8437,1108
11504,16,8438,1502
11505,479,8438,1971
11506,23,8438,4614
11507,9,8439,3810
11508,494,8439,3810
11509,504,8439,5402
11510,494,8439,5402
11511,9,8439,5402
11512,24,8440,1719
11513,214,8441,1789
11514,213,8441,5304
11515,494,8442,3381
11516,3,8442,3381
11517,169,8443,5734
11518,338,8443,5789
11519,15,8444,2807
11520,411,8445,4121
11521,117,8446,443
11522,40,8446,1048
11523,5,8446,4131
11524,1,8447,3918
11525,274,8448,6014
11526,20,8449,615
11527,2,8450,5772
11528,1,8451,2067
11529,308,8451,5226
11530,331,8451,5226
11531,494,8451,6261
11532,5,8451,6261
11533,6,8452,1406
11534,1,8452,4351
11535,564,8453,377
11536,252,8453,377
11537,248,8453,377
11538,252,8453,3765
11539,8,8454,1169
11540,11,8455,686
11541,11,8455,2463
11542,412,8456,1281
11543,40,8456,1281
11544,255,8456,1705
11545,321,8456,2313
11546,412,8456,2313
11547,255,8456,3833
11548,215,8457,2192
11549,430,8457,3204
11550,48,8458,140
11551,10,8458,1786
11552,494,8458,1786
11553,504,8458,1978
11554,494,8458,1978
11555,13,8458,1978
11556,46,8459,5349
11557,498,8460,1778
11558,48,8460,2937
11559,3,8460,6813
11560,235,8461,1603
11561,49,8461,1603
11562,494,8461,1603
11563,581,8461,5305
11564,49,8461,5751
11565,8,8462,219
11566,5,8463,1831
11567,9,8463,6054
11568,445,8463,6054
11569,504,8464,1802
11570,8,8464,1802
11571,494,8464,1802
11572,31,8464,2234
11573,18,8464,2234
11574,494,8465,156
11575,3,8465,156
11576,494,8465,2404
11577,5,8465,2404
11578,169,8466,498
11579,215,8466,4013
11580,215,8467,4013
11581,38,8468,2321
11582,10,8468,2727
11583,1,8468,5830
11584,1,8468,5929
11585,494,8469,356
11586,6,8469,356
11587,617,8469,2316
11588,494,8469,3001
11589,6,8469,3001
11590,16,8470,100
11591,494,8470,100
11592,494,8470,2694
11593,16,8470,2694
11594,425,8470,5285
11595,2,8471,1864
11596,566,8472,1369
11597,357,8472,1369
11598,344,8472,1369
11599,527,8472,2049
11600,247,8472,2049
11601,258,8473,1355
11602,504,8473,1355
11603,8,8473,1974
11604,504,8473,1974
11605,567,8473,3413
11606,504,8473,3413
11607,247,8473,3413
11608,498,8473,3413
11609,509,8473,3413
11610,262,8473,4611
11611,527,8473,4611
11612,261,8473,4611
11613,498,8473,5572
11614,501,8473,5572
11615,247,8473,5572
11616,5,8474,2255
11617,5,8475,4008
11618,430,8476,4054
11619,617,8477,4718
11620,12,8477,4718
11621,3,8477,4956
11622,3,8477,5855
11623,2,8478,1440
11624,2,8478,6099
11625,306,8479,3701
11626,247,8479,4299
11627,172,8480,2589
11628,480,8480,3076
11629,3,8481,836
11630,494,8481,2592
11631,3,8481,2592
11632,494,8481,2679
11633,14,8481,2679
11634,213,8482,257
11635,174,8482,2098
11636,138,8483,3484
11637,219,8483,3693
11638,32,8483,5923
11639,6,8484,356
11640,213,8484,689
11641,338,8484,4473
11642,4,8485,3300
11643,169,8485,5590
11644,6,8485,6097
11645,540,8486,1525
11646,2,8486,1525
11647,4,8486,4273
11648,169,8486,5426
11649,186,8487,556
11650,524,8487,1138
11651,215,8487,1138
11652,494,8487,4406
11653,215,8487,4406
11654,13,8488,2740
11655,303,8489,235
11656,249,8489,235
11657,502,8489,1817
11658,249,8489,1817
11659,249,8489,5686
11660,527,8489,5686
11661,498,8490,1599
11662,6,8490,6097
11663,46,8491,397
11664,19,8491,1764
11665,362,8491,2277
11666,12,8492,2373
11667,67,8492,3215
11668,367,8493,54
11669,174,8493,980
11670,253,8493,980
11671,338,8493,2242
11672,281,8493,4060
11673,38,8494,3371
11674,4,8495,1667
11675,4,8495,1888
11676,553,8496,35
11677,170,8496,35
11678,524,8496,35
11679,434,8496,5340
11680,1,8496,5830
11681,16,8497,6008
11682,494,8497,6008
11683,504,8497,6008
11684,174,8498,4881
11685,20,8499,266
11686,3,8499,486
11687,6,8499,6097
11688,46,8500,5403
11689,23,8500,5692
11690,394,8501,1458
11691,308,8501,2341
11692,331,8501,2341
11693,308,8501,5226
11694,331,8501,5226
11695,419,8502,4314
11696,504,8502,6140
11697,421,8502,6140
11698,412,8502,6140
11699,40,8503,2486
11700,12,8503,7167
11701,13,8504,682
11702,5,8504,6261
11703,2,8505,4904
11704,2,8505,5611
11705,341,8506,2379
11706,23,8506,3446
11707,174,8507,2098
11708,434,8507,2720
11709,1,8508,471
11710,413,8508,1436
11711,2,8508,2310
11712,658,8508,3715
11713,341,8509,1711
11714,349,8509,3306
11715,3,8509,6123
11716,6,8510,108
11717,13,8510,2042
11718,4,8510,4070
11719,20,8511,2318
11720,9,8511,5231
11721,3,8512,4564
11722,105,8513,2267
11723,243,8514,295
11724,485,8514,4460
11725,243,8514,4664
11726,17,8515,1798
11727,20,8515,3486
11728,20,8515,4399
11729,175,8515,5347
11730,1,8516,145
11731,1,8516,1133
11732,540,8516,1133
11733,107,8517,127
11734,486,8517,127
11735,68,8517,5246
11736,471,8517,5246
11737,449,8518,4469
11738,78,8518,5612
11739,617,8518,5612
11740,494,8518,5612
11741,617,8518,6122
11742,6,8519,2753
11743,321,8519,4230
11744,4,8519,5183
11745,4,8519,5599
11746,219,8520,6116
11747,563,8520,6116
11748,494,8521,4552
11749,6,8521,4552
11750,494,8521,5505
11751,6,8521,5505
11752,617,8522,2928
11753,12,8522,4112
11754,15,8522,5779
11755,11,8523,1825
11756,12,8523,3397
11757,38,8524,1359
11758,449,8524,5523
11759,337,8524,5813
11760,10,8525,4110
11761,10,8525,5321
11762,212,8526,429
11763,16,8526,1324
11764,2,8527,4688
11765,494,8527,4688
11766,170,8528,2599
11767,250,8528,2599
11768,246,8529,3627
11769,435,8529,3627
11770,3,8530,486
11771,6,8530,1459
11772,4,8531,5816
11773,185,8532,7
11774,344,8532,233
11775,278,8532,1988
11776,169,8533,2021
11777,38,8534,3411
11778,548,8534,3932
11779,257,8534,3932
11780,344,8535,970
11781,11,8535,1567
11782,169,8535,2153
11783,556,8535,2153
11784,607,8535,3779
11785,607,8535,5577
11786,243,8536,2259
11787,15,8536,4459
11788,212,8537,134
11789,1,8537,4933
11790,24,8538,1907
11791,13,8538,5871
11792,12,8539,385
11793,504,8540,384
11794,494,8540,384
11795,8,8540,384
11796,514,8540,384
11797,8,8540,6031
11798,67,8541,248
11799,16,8541,4280
11800,4,8542,1715
11801,4,8542,6000
11802,434,8543,2720
11803,9,8543,4642
11804,8,8544,6031
11805,524,8544,6147
11806,8,8544,6147
11807,170,8544,6147
11808,553,8544,6147
11809,494,8545,5715
11810,360,8545,5715
11811,24,8545,5715
11812,13,8545,5871
11813,24,8546,614
11814,11,8546,621
11815,38,8547,521
11816,412,8547,1464
11817,13,8547,1464
11818,5,8548,3344
11819,5,8548,3611
11820,11,8549,1268
11821,11,8549,5168
11822,360,8550,4117
11823,222,8550,4117
11824,344,8550,5575
11825,360,8550,5575
11826,258,8551,5514
11827,450,8552,6098
11828,10,8553,5083
11829,180,8554,4484
11830,6,8554,4484
11831,428,8554,4484
11832,238,8554,4484
11833,13,8555,3637
11834,295,8555,4361
11835,6,8556,1406
11836,12,8556,6027
11837,1,8557,344
11838,31,9448,2234
11839,445,9448,2234
11840,553,9448,8622
11841,170,9448,8622
11842,247,8558,4292
11843,169,8558,4292
11844,282,8559,872
11845,498,8559,872
11846,282,8559,2585
11847,498,8559,2585
11848,9,8560,3116
11849,468,8560,3116
11850,12,8561,205
11851,12,8561,314
11852,12,8561,1106
11853,249,8562,5221
11854,249,8562,5346
11855,494,8563,356
11856,6,8563,356
11857,494,8563,1716
11858,101,8563,1716
11859,1,8564,1843
11860,6,8565,1406
11861,8,8565,6028
11862,504,8566,2905
11863,169,8566,2905
11864,494,8566,2905
11865,509,8566,2905
11866,504,8566,3757
11867,169,8566,3757
11868,504,8566,4214
11869,5,8566,4214
11870,494,8566,4214
11871,5,8567,4376
11872,475,8568,3077
11873,1,8568,3128
11874,12,8569,3661
11875,12,8569,3824
11876,5,8570,4978
11877,15,8570,5351
11878,134,8571,1444
11879,76,8571,2431
11880,24,8572,1719
11881,13,8572,2315
11882,20,8572,4399
11883,338,8573,597
11884,338,8573,4474
11885,31,8574,1885
11886,10,8574,2727
11887,244,8575,3438
11888,175,8575,5347
11889,172,8576,1533
11890,17,8576,5391
11891,2,8577,5772
11892,22,8578,1467
11893,227,8578,5802
11894,42,8579,303
11895,42,8579,1421
11896,9,8580,160
11897,1,8580,451
11898,1,8580,1133
11899,248,8580,5847
11900,252,8580,5847
11901,24,8581,3
11902,3,8581,701
11903,394,8581,1088
11904,1,8581,5830
11905,2,8582,1440
11906,32,8582,6703
11907,9,8583,889
11908,101,8584,1413
11909,255,8584,1705
11910,255,8584,3833
11911,272,8585,1473
11912,219,8585,4724
11913,3,9464,5022
11914,17,8586,5554
11915,255,8587,3833
11916,13,8587,4512
11917,175,8587,5524
11918,617,8588,285
11919,213,8588,3847
11920,617,8588,5932
11921,178,8589,315
11922,12,8589,3661
11923,12,8589,3824
11924,226,8590,4756
11925,5,8591,145
11926,13,8592,682
11927,175,8592,2843
11928,458,8593,3350
11929,13,8593,4512
11930,175,8593,5524
11931,337,8594,1638
11932,2,8595,181
11933,3,8596,156
11934,494,8596,156
11935,5,8596,2404
11936,494,8596,2404
11937,616,8596,4263
11938,13,9438,8610
11939,405,8597,1691
11940,406,8597,1691
11941,269,8597,2391
11942,406,8597,2391
11943,504,8597,2391
11944,170,8597,2391
11945,269,8597,3841
11946,406,8597,3841
11947,170,8597,3841
11948,247,8597,3841
11949,405,8597,5235
11950,406,8597,5235
11951,4,8598,5568
11952,434,8599,5340
11953,1,8599,5830
11954,1,8599,5929
11955,6,8599,6022
11956,21,2183,1332
11957,43,2183,4796
11958,22,2184,2995
11959,1,2185,4479
11960,11,2186,547
11961,67,2186,4022
11962,215,2187,2407
11963,215,2187,3585
11964,169,2188,5410
11965,8,2188,5734
11966,340,2189,476
11967,412,2189,2271
11968,12,2189,3374
11969,412,2190,125
11970,347,2190,125
11971,476,2190,3682
11972,67,2191,676
11973,11,2191,5878
11974,24,2192,1582
11975,14,2192,3489
11976,31,2193,4332
11977,1,2195,2162
11978,495,2195,3177
11979,41,2196,3950
11980,494,2196,3950
11981,38,2197,4871
11982,585,2198,3821
11983,35,2198,5833
11984,2,2199,27
11985,2,2200,1251
11986,14,2200,2609
11987,2,2200,4139
11988,647,2201,1177
11989,5,2201,3968
11990,11,2202,4386
11991,2,2202,4578
11992,4,2203,719
11993,4,2203,4000
11994,27,2204,2370
11995,49,2205,2797
11996,4,2206,535
11997,12,2206,3730
11998,2,2207,2672
11999,5,2208,2674
12000,12,2208,3261
12001,4,2209,719
12002,11,2209,2998
12003,5,2209,2998
12004,36,2210,1177
12005,647,2210,1177
12006,36,2210,5793
12007,647,2210,5793
12008,217,2211,2496
12009,647,2212,4341
12010,54,2212,4703
12011,343,2213,2110
12012,217,2213,4544
12013,102,2214,3164
12014,6,2214,4912
12015,670,2215,653
12016,6,2215,2457
12017,19,2216,2819
12018,40,2217,2686
12019,40,2217,4797
12020,770,2217,5962
12021,3,2218,4907
12022,5,2219,1930
12023,3,2220,1340
12024,494,2220,1340
12025,1,2221,2472
12026,1,2221,3108
12027,2,2221,3425
12028,2,2222,4139
12029,494,2222,4139
12030,14,2222,4859
12031,8,2222,5446
12032,617,2223,717
12033,494,2223,717
12034,3,2224,5289
12035,6,2225,4663
12036,4,2225,6414
12037,11,2226,1085
12038,212,2226,2367
12039,19,2226,4805
12040,5,2227,5730
12041,706,2228,3933
12042,107,2229,4565
12043,5,2230,489
12044,33,2231,1465
12045,28,2232,4834
12046,8,2233,2668
12047,55,2233,5478
12048,4,2234,1175
12049,4,2234,2856
12050,6,2235,4663
12051,11,2236,664
12052,101,2236,5673
12053,5,2236,5673
12054,21,2236,5673
12055,1,2237,5096
12056,412,2238,449
12057,412,2238,1525
12058,220,2239,4771
12059,432,2239,5622
12060,9,2239,8054
12061,11,2240,2608
12062,1,2240,3234
12063,4,2241,4000
12064,1,2242,4425
12065,10,2243,738
12066,3,2244,2820
12067,20,2245,5839
12068,46,2246,187
12069,46,2246,2371
12070,411,2247,401
12071,169,2247,401
12072,20,2248,2793
12073,67,2249,2431
12074,867,2249,5242
12075,412,2250,1525
12076,279,2251,6974
12077,14,2252,2779
12078,494,2252,2779
12079,215,2253,3231
12080,13,2253,4897
12081,732,2254,5511
12082,1,2255,4891
12083,494,2255,4891
12084,14,2256,3780
12085,14,2256,5249
12086,3,2257,490
12087,701,2258,4877
12088,1,2259,4951
12089,36,2260,1177
12090,647,2260,1177
12091,36,2260,5793
12092,647,2260,5793
12093,16,2261,3403
12094,40,2261,5420
12095,494,2261,5420
12096,27,2262,811
12097,5,2263,489
12098,2,2263,4268
12099,415,2263,4268
12100,213,2264,428
12101,59,2264,4809
12102,222,2264,4809
12103,5,2264,6414
12104,11,2265,2608
12105,11,2265,3176
12106,26,2266,5429
12107,494,2266,5429
12108,29,2266,5603
12109,291,2266,5848
12110,15,2267,70
12111,494,2267,70
12112,15,2267,109
12113,338,2268,3377
12114,37,2269,2127
12115,217,2270,2035
12116,217,2270,2673
12117,412,2270,6142
12118,4,2271,6507
12119,8,2272,169
12120,412,2272,169
12121,46,2272,6140
12122,412,2272,6140
12123,240,2273,3481
12124,21,2273,5480
12125,186,2274,2016
12126,3,2275,813
12127,3,2275,2063
12128,20,2276,5878
12129,30,2277,210
12130,414,2277,210
12131,411,2277,2093
12132,43,2277,2093
12133,411,2277,6083
12134,840,2277,6083
12135,10,2278,1475
12136,16,2278,2125
12137,494,2278,2125
12138,585,2278,3456
12139,412,2279,1525
12140,338,2279,2121
12141,10,2280,2045
12142,5,2280,4974
12143,15,2281,3714
12144,5,2282,2886
12145,15,2283,4429
12146,2,2283,4904
12147,4,2284,470
12148,860,2285,2225
12149,5,2285,4978
12150,1,2286,1858
12151,1,2286,3108
12152,412,2287,777
12153,13,2287,3251
12154,217,2288,89
12155,217,2288,1998
12156,3,2289,4933
12157,28,2290,517
12158,2,2291,3194
12159,6,2291,3855
12160,494,2291,3855
12161,6,2291,4734
12162,494,2291,4734
12163,55,2292,2294
12164,55,2292,4438
12165,415,2293,3450
12166,8,2294,2053
12167,338,2295,3377
12168,494,2295,3404
12169,338,2295,5789
12170,500,2296,1151
12171,500,2296,6137
12172,215,2297,1171
12173,215,2297,6521
12174,45,2299,2657
12175,415,2300,441
12176,378,2300,2140
12177,43,2301,3463
12178,55,2302,5093
12179,9,2303,4791
12180,1,2304,5684
12181,2,2305,919
12182,2,2305,1174
12183,6,2306,3024
12184,25,2307,2958
12185,25,2307,5984
12186,544,2308,4888
12187,27,2308,5405
12188,544,2308,5405
12189,11,2309,1911
12190,494,2309,1911
12191,713,2310,1270
12192,32,2310,1384
12193,217,2311,4514
12194,2,2312,5502
12195,494,2312,5502
12196,19,2313,4893
12197,45,2314,2850
12198,16,2315,3403
12199,5,2316,3251
12200,13,2316,3251
12201,494,2316,3251
12202,13,2316,4653
12203,494,2316,4653
12204,12,2317,4255
12205,1,2317,4294
12206,15,2318,2411
12207,3,2319,1678
12208,3,2319,4947
12209,2,2320,3806
12210,494,2320,3806
12211,44,2321,2001
12212,44,2321,3477
12213,95,2322,3698
12214,12,2322,4497
12215,4,2323,719
12216,4,2323,1888
12217,25,2324,2937
12218,494,2324,2937
12219,5,2324,2937
12220,79,2325,1993
12221,27,2325,2872
12222,79,2325,3716
12223,9,2326,179
12224,9,2326,4202
12225,269,2327,2391
12226,8,2327,6014
12227,45,2328,5106
12228,217,2329,1998
12229,338,2330,450
12230,171,2330,1334
12231,24,2331,1032
12232,13,2332,593
12233,13,2332,1013
12234,65,2333,2917
12235,55,2334,1048
12236,55,2334,2823
12237,1,2335,2572
12238,862,2335,4397
12239,1,2336,1858
12240,5,2336,1858
12241,851,2336,2998
12242,11,2336,2998
12243,215,2337,2407
12244,11,2337,5793
12245,5,2338,3825
12246,443,2338,3825
12247,2,2339,29
12248,217,2340,2496
12249,17,2341,4519
12250,2,2342,2327
12251,494,2342,2327
12252,2,2342,3425
12253,494,2342,3425
12254,4,2343,1175
12255,4,2344,7937
12256,16,2344,7937
12257,14,2345,5027
12258,494,2345,5027
12259,14,2346,1223
12260,494,2347,3157
12261,16,2347,3157
12262,2,2348,3234
12263,175,2348,4408
12264,1,2349,1129
12265,494,2349,1129
12266,1,2349,4294
12267,494,2349,4294
12268,27,2350,1109
12269,494,2350,1109
12270,16,2351,607
12271,411,2351,5186
12272,44,2352,1032
12273,412,2353,125
12274,21,2353,171
12275,10,2354,1866
12276,15,2354,5660
12277,706,2355,2002
12278,28,2356,760
12279,25,2356,784
12280,19,2357,2856
12281,169,2358,5277
12282,52,2359,5539
12283,223,2360,71
12284,178,2360,3759
12285,4,6436,3236
12286,11,6436,5638
12287,3,6437,2457
12288,494,6437,2457
12289,494,6437,4916
12290,5,6437,4916
12291,28,6438,1188
12292,2,6439,2533
12293,2,6439,4671
12294,216,6440,7912
12295,6,6441,3752
12296,9,6442,1809
12297,9,6443,1468
12298,9,6443,2774
12299,1,6444,5361
12300,37,6445,1941
12301,9,6446,2381
12302,3,6447,4007
12303,873,6448,1571
12304,518,6448,1571
12305,873,6448,5833
12306,518,6448,5833
12307,6,6449,3247
12308,1,6450,4951
12309,138,6451,2338
12310,430,6452,3315
12311,856,6452,3598
12312,754,6453,510
12313,1,6454,2162
12314,9,6455,2053
12315,9,6455,5359
12316,12,6456,500
12317,12,6456,4018
12318,2,6457,555
12319,3,6458,553
12320,10,6458,553
12321,97,6459,3602
12322,3,6460,2296
12323,494,6460,2296
12324,513,6461,1114
12325,513,6461,1569
12326,513,6461,3018
12327,79,6462,4128
12328,581,6463,4102
12329,28,6464,5901
12330,15,6465,2512
12331,15,6465,4904
12332,144,6466,1689
12333,144,6466,3292
12334,11,6467,2413
12335,235,6468,4498
12336,8,6469,2731
12337,2,6470,555
12338,38,6470,6139
12339,6,6471,4734
12340,28,6472,4868
12341,33,6472,4878
12342,26,6473,4842
12343,578,6474,5582
12344,454,6474,5582
12345,1,6474,8054
12346,19,6475,4893
12347,26,6476,1680
12348,212,6476,5655
12349,36,6477,5687
12350,5,6478,3976
12351,494,6478,3976
12352,2,6479,3806
12353,494,6479,3806
12354,411,6480,1694
12355,2,6480,2689
12356,2,6480,3806
12357,1,6481,4873
12358,3,6482,418
12359,4,6483,2128
12360,175,6484,6414
12361,3,6485,1678
12362,4,6486,86
12363,412,6486,6084
12364,494,6486,6084
12365,513,6487,4382
12366,55,6488,1427
12367,12,6488,1466
12368,33,6489,433
12369,9,6490,5066
12370,9,6490,5359
12371,513,6491,649
12372,513,6491,796
12373,41,6492,4916
12374,494,6492,4916
12375,3,6492,5289
12376,494,6492,5289
12377,2,6493,6627
12378,10,6494,7983
12379,4,6495,4311
12380,213,6495,4311
12381,4,6495,7445
12382,213,6495,7445
12383,169,6496,5425
12384,169,6497,4818
12385,169,6497,7029
12386,513,6498,2484
12387,170,6499,1022
12388,184,6499,4325
12389,3,6500,4206
12390,10,6501,2815
12391,92,6502,800
12392,92,6502,2859
12393,48,6503,6035
12394,107,6504,505
12395,26,6504,1854
12396,60,6505,690
12397,60,6505,5109
12398,9,6506,1819
12399,494,6506,1819
12400,66,6506,3967
12401,494,6506,3967
12402,57,6507,5136
12403,62,6508,1448
12404,187,6509,5586
12405,408,6510,3665
12406,882,6510,3665
12407,9,6511,5066
12408,16,6512,1490
12409,72,6513,2208
12410,72,6513,2368
12411,14,6514,1203
12412,2,6515,5803
12413,9,6516,2774
12414,787,6517,2330
12415,10,6518,4017
12416,494,6518,4017
12417,217,6519,1183
12418,6,6520,2861
12419,338,6520,6764
12420,103,6521,2331
12421,103,6521,8986
12422,81,6522,5722
12423,136,6522,5833
12424,3,6523,2122
12425,30,6524,5877
12426,3,6525,4076
12427,21,6526,1474
12428,336,6526,1742
12429,27,6527,3241
12430,40,6528,1091
12431,3,6528,3367
12432,6,6529,2460
12433,3,6530,1492
12434,494,6530,1492
12435,75,6531,2188
12436,791,6531,6059
12437,9,6532,724
12438,9,6532,2053
12439,25,6533,564
12440,215,6534,3893
12441,174,6535,1235
12442,4,6535,6414
12443,15,6536,4887
12444,101,6537,784
12445,25,6537,5034
12446,1,6538,5361
12447,494,6538,5361
12448,5,6539,2674
12449,25,6540,2841
12450,140,6541,1317
12451,8,6542,2675
12452,8,6542,4912
12453,15,6543,5079
12454,3,6543,6281
12455,6,6544,6212
12456,513,6544,6712
12457,3,6545,2115
12458,3,6545,3478
12459,222,6546,1053
12460,513,6547,2876
12461,16,6548,6039
12462,4,6548,7937
12463,16,6548,7937
12464,222,6549,4185
12465,169,6550,2356
12466,222,6551,2082
12467,223,6552,4514
12468,24,6553,2490
12469,2,6554,3425
12470,494,6554,3425
12471,14,6554,4859
12472,494,6554,4859
12473,13,6555,3369
12474,5,6556,807
12475,14,6556,5521
12476,25,6557,2438
12477,11,6558,5064
12478,11,6558,5282
12479,739,6559,1943
12480,3,6560,5147
12481,31,6561,5854
12482,23,6561,5854
12483,236,6562,2344
12484,23,6563,2918
12485,738,6564,3022
12486,3,6565,4774
12487,494,6565,4774
12488,686,6566,4416
12489,892,6567,1906
12490,2,6568,3806
12491,26,6569,4900
12492,617,6569,5194
12493,169,6570,4324
12494,839,6570,4324
12495,617,6571,159
12496,40,6572,2207
12497,10,6573,997
12498,617,6574,5457
12499,14,6575,2609
12500,494,6575,2609
12501,3,6575,4859
12502,494,6575,4859
12503,17,6576,4519
12504,3,6577,1492
12505,5,6577,1492
12506,42,6578,1911
12507,42,6578,5419
12508,1,6579,1440
12509,1,6579,4479
12510,4,6580,470
12511,217,6581,862
12512,21,6582,5164
12513,23,6582,5692
12514,889,6583,5531
12515,891,6584,5206
12516,735,6584,5454
12517,41,6585,2416
12518,3,6586,1875
12519,3,6586,8453
12520,13,6587,4149
12521,3,6588,4898
12522,3,6588,5289
12523,21,6589,4854
12524,3,6589,4854
12525,213,6590,1835
12526,213,6590,2366
12527,38,6591,305
12528,494,6591,305
12529,13,6592,593
12530,222,6593,2470
12531,180,6593,5897
12532,87,6594,4737
12533,20,6595,2347
12534,20,6595,5521
12535,6,6596,6140
12536,412,6596,6140
12537,5,6597,2674
12538,2,6597,3425
12539,1,6598,3108
12540,223,6599,3787
12541,890,6599,4500
12542,12,6599,4500
12543,15,6600,4519
12544,13,6600,4943
12545,16,6601,607
12546,21,6602,564
12547,494,6602,564
12548,15,6603,5107
12549,10,6604,5147
